,Store,Product,Month,Day,Is_Holiday,Base Price,Price,Cost,Weekly_Units_Sold
1069,3,2,5,27,False,5.99,5.99,1.50,109
1070,3,2,6,3,False,5.99,5.99,1.50,126
1071,3,2,6,10,False,5.99,5.99,1.50,114
1072,3,2,6,17,False,5.99,5.99,1.50,111
1073,3,2,6,24,False,5.99,5.99,1.50,109
1074,3,2,7,1,False,5.99,4.01,1.50,209
1075,3,2,7,8,False,5.99,4.01,1.50,221
1076,3,2,7,15,False,5.99,4.01,1.50,210
1077,3,2,7,22,False,5.99,4.01,1.50,206
1078,3,2,7,29,False,5.99,4.01,1.50,189
1079,3,2,8,5,False,5.99,5.99,1.50,119
1080,3,2,8,12,False,5.99,5.99,1.50,105
1081,3,2,8,19,False,5.99,5.99,1.50,111
1082,3,2,8,26,False,5.99,5.99,1.50,114
1083,3,2,9,2,False,5.99,5.99,1.50,122
1084,3,2,9,9,True,5.99,5.99,1.50,121
1085,3,2,9,16,False,5.99,5.99,1.50,113
1086,3,2,9,23,False,5.99,5.99,1.50,113
1087,3,2,9,30,False,5.99,5.99,1.50,109
1088,3,2,10,7,False,5.99,5.99,1.50,122
1089,3,2,10,14,False,5.99,5.99,1.50,111
1090,3,2,10,21,False,5.99,5.99,1.50,115
1091,3,2,10,28,False,5.99,5.99,1.50,101
1092,3,2,11,4,False,5.99,5.99,1.50,115
1093,3,2,11,11,False,5.99,5.99,1.50,107
1094,3,2,11,18,False,5.99,5.99,1.50,111
1095,3,2,11,25,True,5.99,5.99,1.50,97
1096,3,2,12,2,False,5.99,5.99,1.50,114
1097,3,2,12,9,False,5.99,5.99,1.50,116
1098,3,2,12,16,False,5.99,5.99,1.50,128
1099,3,2,12,23,False,5.99,5.99,1.50,140
1100,3,2,12,30,True,5.99,5.99,1.50,113
1101,3,2,1,6,False,6.99,6.99,1.75,93
1102,3,2,1,13,False,6.99,6.99,1.75,88
1103,3,2,1,20,False,6.99,6.99,1.75,92
1104,3,2,1,27,False,6.99,6.99,1.75,89
1105,3,2,2,3,False,6.99,6.99,1.75,112
1106,3,2,2,10,True,6.99,6.99,1.75,114
1107,3,2,2,17,False,6.99,6.99,1.75,107
1108,3,2,2,24,False,6.99,6.99,1.75,101
1109,3,2,3,2,False,6.99,6.99,1.75,122
1110,3,2,3,9,False,6.99,6.99,1.75,106
1111,3,2,3,16,False,6.99,6.99,1.75,100
1112,3,2,3,23,False,6.99,6.99,1.75,95
1113,3,2,3,30,False,6.99,6.99,1.75,102
1114,3,2,4,6,False,6.99,4.68,1.75,199
1115,3,2,4,13,False,6.99,4.68,1.75,181
1116,3,2,4,20,False,6.99,4.68,1.75,189
1117,3,2,4,27,False,6.99,4.68,1.75,191
1118,3,2,5,4,False,6.99,6.99,1.75,113
1119,3,2,5,11,False,6.99,6.99,1.75,100
1120,3,2,5,18,False,6.99,6.99,1.75,106
1121,3,2,5,25,False,6.99,6.99,1.75,99
1122,3,2,6,1,False,6.99,6.99,1.75,113
1123,3,2,6,8,False,6.99,6.99,1.75,113
1124,3,2,6,15,False,6.99,6.99,1.75,109
1125,3,2,6,22,False,6.99,6.99,1.75,107
1126,3,2,6,29,False,6.99,6.99,1.75,108
1127,3,2,7,6,False,6.99,4.68,1.75,209
1128,3,2,7,13,False,6.99,4.68,1.75,193
1129,3,2,7,20,False,6.99,4.68,1.75,183
1130,3,2,7,27,False,6.99,4.68,1.75,189
1131,3,2,8,3,False,6.99,6.99,1.75,116
1132,3,2,8,10,False,6.99,6.99,1.75,107
1133,3,2,8,17,False,6.99,6.99,1.75,105
1134,3,2,8,24,False,6.99,6.99,1.75,100
1135,3,2,8,31,False,6.99,6.99,1.75,111
1136,3,2,9,7,True,6.99,6.99,1.75,108
1137,3,2,9,14,False,6.99,6.99,1.75,102
1138,3,2,9,21,False,6.99,6.99,1.75,101
1139,3,2,9,28,False,6.99,6.99,1.75,99
1140,3,2,10,5,False,6.99,6.99,1.75,113
1141,3,2,10,12,False,6.99,6.99,1.75,99
1142,3,2,10,19,False,6.99,6.99,1.75,109
1143,3,2,10,26,False,6.99,6.99,1.75,104
1144,3,3,2,5,False,19.99,19.99,5.00,31
1145,3,3,2,12,True,19.99,19.99,5.00,33
1146,3,3,2,19,False,19.99,19.99,5.00,30
1147,3,3,2,26,False,19.99,19.99,5.00,32
1148,3,3,3,5,False,19.99,19.99,5.00,29
1149,3,3,3,12,False,19.99,19.99,5.00,27
1150,3,3,3,19,False,19.99,19.99,5.00,16
1151,3,3,3,26,False,19.99,19.99,5.00,29
1152,3,3,4,2,False,19.99,19.99,5.00,22
1153,3,3,4,9,False,19.99,19.99,5.00,23
1154,3,3,4,16,False,19.99,19.99,5.00,23
1155,3,3,4,23,False,19.99,19.99,5.00,27
1156,3,3,4,30,False,19.99,19.99,5.00,19
1157,3,3,5,7,False,19.99,19.99,5.00,25
1158,3,3,5,14,False,19.99,19.99,5.00,25
1159,3,3,5,21,False,19.99,19.99,5.00,23
1160,3,3,5,28,False,19.99,19.99,5.00,24
1161,3,3,6,4,False,19.99,19.99,5.00,23
1162,3,3,6,11,False,19.99,19.99,5.00,17
1163,3,3,6,18,False,19.99,19.99,5.00,19
1164,3,3,6,25,False,19.99,19.99,5.00,18
1165,3,3,7,2,False,19.99,10.0,5.00,71
1166,3,3,7,9,False,19.99,10.0,5.00,124
1167,3,3,7,16,False,19.99,10.0,5.00,155
1168,3,3,7,23,False,19.99,10.0,5.00,189
1169,3,3,7,30,False,19.99,10.0,5.00,244
1170,3,3,8,6,False,19.99,19.99,5.00,78
1171,3,3,8,13,False,19.99,19.99,5.00,62
1172,3,3,8,20,False,19.99,19.99,5.00,87
1173,3,3,8,27,False,19.99,19.99,5.00,101
1174,3,3,9,3,False,19.99,19.99,5.00,39
1175,3,3,9,10,True,19.99,19.99,5.00,23
1176,3,3,9,17,False,19.99,19.99,5.00,21
1177,3,3,9,24,False,19.99,19.99,5.00,27
1178,3,3,10,1,False,19.99,19.99,5.00,21
1179,3,3,10,8,False,19.99,19.99,5.00,28
1180,3,3,10,15,False,19.99,19.99,5.00,29
1181,3,3,10,22,False,19.99,19.99,5.00,27
1182,3,3,10,29,False,19.99,19.99,5.00,21
1183,3,3,11,5,False,19.99,10.0,5.00,112
1184,3,3,11,12,False,19.99,10.0,5.00,94
1185,3,3,11,19,False,19.99,10.0,5.00,93
1186,3,3,11,26,True,19.99,10.0,5.00,117
1187,3,3,12,3,False,19.99,19.99,5.00,31
1188,3,3,12,10,False,19.99,19.99,5.00,29
1189,3,3,12,17,False,19.99,19.99,5.00,33
1190,3,3,12,24,False,19.99,19.99,5.00,34
1191,3,3,12,31,True,19.99,19.99,5.00,19
1192,3,3,1,7,False,21.99,21.99,5.50,32
1193,3,3,1,14,False,21.99,21.99,5.50,26
1194,3,3,1,21,False,21.99,21.99,5.50,29
1195,3,3,1,28,False,21.99,21.99,5.50,31
1196,3,3,2,4,False,21.99,21.99,5.50,24
1197,3,3,2,11,True,21.99,21.99,5.50,24
1198,3,3,2,18,False,21.99,21.99,5.50,23
1199,3,3,2,25,False,21.99,21.99,5.50,21
1200,3,3,3,4,False,21.99,21.99,5.50,23
1201,3,3,3,11,False,21.99,21.99,5.50,23
1202,3,3,3,18,False,21.99,21.99,5.50,15
1203,3,3,3,25,False,21.99,21.99,5.50,25
1204,3,3,4,1,False,21.99,21.99,5.50,19
1205,3,3,4,8,False,21.99,21.99,5.50,23
1206,3,3,4,15,False,21.99,21.99,5.50,21
1207,3,3,4,22,False,21.99,21.99,5.50,18
1208,3,3,4,29,False,21.99,21.99,5.50,19
1209,3,3,5,6,False,21.99,21.99,5.50,23
1210,3,3,5,13,False,21.99,21.99,5.50,21
1211,3,3,5,20,False,21.99,21.99,5.50,25
1212,3,3,5,27,False,21.99,21.99,5.50,17
1213,3,3,6,3,False,21.99,21.99,5.50,23
1214,3,3,6,10,False,21.99,21.99,5.50,29
1215,3,3,6,17,False,21.99,21.99,5.50,21
1216,3,3,6,24,False,21.99,21.99,5.50,19
1217,3,3,7,1,False,21.99,11.0,5.50,71
1218,3,3,7,8,False,21.99,11.0,5.50,85
1219,3,3,7,15,False,21.99,11.0,5.50,129
1220,3,3,7,22,False,21.99,11.0,5.50,177
1221,3,3,7,29,False,21.99,11.0,5.50,215
1222,3,3,8,5,False,21.99,21.99,5.50,78
1223,3,3,8,12,False,21.99,21.99,5.50,81
1224,3,3,8,19,False,21.99,21.99,5.50,101
1225,3,3,8,26,False,21.99,21.99,5.50,97
1226,3,3,9,2,False,21.99,21.99,5.50,43
1227,3,3,9,9,True,21.99,21.99,5.50,29
1228,3,3,9,16,False,21.99,21.99,5.50,26
1229,3,3,9,23,False,21.99,21.99,5.50,27
1230,3,3,9,30,False,21.99,21.99,5.50,25
1231,3,3,10,7,False,21.99,21.99,5.50,26
1232,3,3,10,14,False,21.99,21.99,5.50,23
1233,3,3,10,21,False,21.99,21.99,5.50,24
1234,3,3,10,28,False,21.99,21.99,5.50,25
1235,3,3,11,4,False,21.99,11.0,5.50,111
1236,3,3,11,11,False,21.99,11.0,5.50,105
1237,3,3,11,18,False,21.99,11.0,5.50,93
1238,3,3,11,25,True,21.99,11.0,5.50,100
1239,3,3,12,2,False,21.99,21.99,5.50,27
1240,3,3,12,9,False,21.99,21.99,5.50,29
1241,3,3,12,16,False,21.99,21.99,5.50,31
1242,3,3,12,23,False,21.99,21.99,5.50,33
1243,3,3,12,30,True,21.99,21.99,5.50,23
1244,3,3,1,6,False,19.99,19.99,5.00,38
1245,3,3,1,13,False,19.99,19.99,5.00,37
1246,3,3,1,20,False,19.99,19.99,5.00,38
1247,3,3,1,27,False,19.99,19.99,5.00,35
1248,3,3,2,3,False,19.99,19.99,5.00,37
1249,3,3,2,10,True,19.99,19.99,5.00,37
1250,3,3,2,17,False,19.99,19.99,5.00,37
1251,3,3,2,24,False,19.99,19.99,5.00,35
1252,3,3,3,2,False,19.99,19.99,5.00,33
1253,3,3,3,9,False,19.99,19.99,5.00,33
1254,3,3,3,16,False,19.99,19.99,5.00,25
1255,3,3,3,23,False,19.99,19.99,5.00,31
1256,3,3,3,30,False,19.99,19.99,5.00,28
1257,3,3,4,6,False,19.99,19.99,5.00,27
1258,3,3,4,13,False,19.99,19.99,5.00,29
1259,3,3,4,20,False,19.99,19.99,5.00,33
1260,3,3,4,27,False,19.99,19.99,5.00,33
1261,3,3,5,4,False,19.99,19.99,5.00,35
1262,3,3,5,11,False,19.99,19.99,5.00,37
1263,3,3,5,18,False,19.99,19.99,5.00,37
1264,3,3,5,25,False,19.99,19.99,5.00,36
1265,3,3,6,1,False,19.99,19.99,5.00,31
1266,3,3,6,8,False,19.99,19.99,5.00,34
1267,3,3,6,15,False,19.99,19.99,5.00,35
1268,3,3,6,22,False,19.99,19.99,5.00,39
1269,3,3,6,29,False,19.99,19.99,5.00,23
1270,3,3,7,6,False,19.99,10.0,5.00,123
1271,3,3,7,13,False,19.99,10.0,5.00,237
1272,3,3,7,20,False,19.99,10.0,5.00,265
1273,3,3,7,27,False,19.99,10.0,5.00,249
1274,3,3,8,3,False,19.99,19.99,5.00,87
1275,3,3,8,10,False,19.99,19.99,5.00,91
1276,3,3,8,17,False,19.99,19.99,5.00,87
1277,3,3,8,24,False,19.99,19.99,5.00,108
1278,3,3,8,31,False,19.99,19.99,5.00,121
1279,3,3,9,7,True,19.99,19.99,5.00,45
1280,3,3,9,14,False,19.99,19.99,5.00,40
1281,3,3,9,21,False,19.99,19.99,5.00,35
1282,3,3,9,28,False,19.99,19.99,5.00,32
1283,3,3,10,5,False,19.99,19.99,5.00,37
1284,3,3,10,12,False,19.99,19.99,5.00,33
1285,3,3,10,19,False,19.99,19.99,5.00,33
1286,3,3,10,26,False,19.99,19.99,5.00,31
1287,4,1,2,5,False,9.99,7.99,2.50,381
1288,4,1,2,12,True,9.99,7.99,2.50,687
1289,4,1,2,19,False,9.99,7.99,2.50,491
1290,4,1,2,26,False,9.99,7.99,2.50,296
1291,4,1,3,5,False,9.99,9.99,2.50,211
1292,4,1,3,12,False,9.99,9.99,2.50,197
1293,4,1,3,19,False,9.99,9.99,2.50,206
1294,4,1,3,26,False,9.99,9.99,2.50,223
1295,4,1,4,2,False,9.99,9.99,2.50,503
1296,4,1,4,9,False,9.99,9.99,2.50,376
1297,4,1,4,16,False,9.99,9.99,2.50,185
1298,4,1,4,23,False,9.99,9.99,2.50,160
1299,4,1,4,30,False,9.99,9.99,2.50,167
1300,4,1,5,7,False,9.99,7.99,2.50,270
1301,4,1,5,14,False,9.99,7.99,2.50,272
1302,4,1,5,21,False,9.99,7.99,2.50,267
1303,4,1,5,28,False,9.99,7.99,2.50,250
1304,4,1,6,4,False,9.99,9.99,2.50,171
1305,4,1,6,11,False,9.99,9.99,2.50,180
1306,4,1,6,18,False,9.99,9.99,2.50,179
1307,4,1,6,25,False,9.99,9.99,2.50,173
1308,4,1,7,2,False,9.99,9.99,2.50,182
1309,4,1,7,9,False,9.99,9.99,2.50,178
1310,4,1,7,16,False,9.99,9.99,2.50,181
1311,4,1,7,23,False,9.99,9.99,2.50,184
1312,4,1,7,30,False,9.99,9.99,2.50,183
1313,4,1,8,6,False,9.99,9.99,2.50,165
1314,4,1,8,13,False,9.99,9.99,2.50,181
1315,4,1,8,20,False,9.99,9.99,2.50,181
1316,4,1,8,27,False,9.99,9.99,2.50,187
1317,4,1,9,3,False,9.99,9.99,2.50,231
1318,4,1,9,10,True,9.99,9.99,2.50,224
1319,4,1,9,17,False,9.99,9.99,2.50,222
1320,4,1,9,24,False,9.99,9.99,2.50,215
1321,4,1,10,1,False,9.99,9.99,2.50,243
1322,4,1,10,8,False,9.99,9.99,2.50,247
1323,4,1,10,15,False,9.99,9.99,2.50,281
1324,4,1,10,22,False,9.99,9.99,2.50,345
1325,4,1,10,29,False,9.99,9.99,2.50,516
1326,4,1,11,5,False,9.99,9.99,2.50,325
1327,4,1,11,12,False,9.99,9.99,2.50,197
1328,4,1,11,19,False,9.99,9.99,2.50,216
1329,4,1,11,26,True,9.99,9.99,2.50,207
1330,4,1,12,3,False,9.99,9.99,2.50,244
1331,4,1,12,10,False,9.99,9.99,2.50,333
1332,4,1,12,17,False,9.99,9.99,2.50,496
1333,4,1,12,24,False,9.99,9.99,2.50,608
1334,4,1,12,31,True,9.99,9.99,2.50,189
1335,4,1,1,7,False,10.99,10.99,2.75,146
1336,4,1,1,14,False,10.99,10.99,2.75,162
1337,4,1,1,21,False,10.99,10.99,2.75,173
1338,4,1,1,28,False,10.99,10.99,2.75,179
1339,4,1,2,4,False,10.99,8.79,2.75,296
1340,4,1,2,11,True,10.99,8.79,2.75,490
1341,4,1,2,18,False,10.99,8.79,2.75,532
1342,4,1,2,25,False,10.99,8.79,2.75,224
1343,4,1,3,4,False,10.99,10.99,2.75,153
1344,4,1,3,11,False,10.99,10.99,2.75,181
1345,4,1,3,18,False,10.99,10.99,2.75,191
1346,4,1,3,25,False,10.99,10.99,2.75,186
1347,4,1,4,1,False,10.99,10.99,2.75,195
1348,4,1,4,8,False,10.99,10.99,2.75,211
1349,4,1,4,15,False,10.99,10.99,2.75,254
1350,4,1,4,22,False,10.99,10.99,2.75,482
1351,4,1,4,29,False,10.99,10.99,2.75,293
1352,4,1,5,6,False,10.99,8.79,2.75,217
1353,4,1,5,13,False,10.99,8.79,2.75,231
1354,4,1,5,20,False,10.99,8.79,2.75,215
1355,4,1,5,27,False,10.99,8.79,2.75,213
1356,4,1,6,3,False,10.99,10.99,2.75,147
1357,4,1,6,10,False,10.99,10.99,2.75,143
1358,4,1,6,17,False,10.99,10.99,2.75,157
1359,4,1,6,24,False,10.99,10.99,2.75,155
1360,4,1,7,1,False,10.99,10.99,2.75,147
1361,4,1,7,8,False,10.99,10.99,2.75,146
1362,4,1,7,15,False,10.99,10.99,2.75,159
1363,4,1,7,22,False,10.99,10.99,2.75,152
1364,4,1,7,29,False,10.99,10.99,2.75,157
1365,4,1,8,5,False,10.99,10.99,2.75,153
1366,4,1,8,12,False,10.99,10.99,2.75,145
1367,4,1,8,19,False,10.99,10.99,2.75,163
1368,4,1,8,26,False,10.99,10.99,2.75,143
1369,4,1,9,2,False,10.99,10.99,2.75,169
1370,4,1,9,9,True,10.99,10.99,2.75,201
1371,4,1,9,16,False,10.99,10.99,2.75,207
1372,4,1,9,23,False,10.99,10.99,2.75,204
1373,4,1,9,30,False,10.99,10.99,2.75,201
1374,4,1,10,7,False,10.99,10.99,2.75,241
1375,4,1,10,14,False,10.99,10.99,2.75,259
1376,4,1,10,21,False,10.99,10.99,2.75,265
1377,4,1,10,28,False,10.99,10.99,2.75,375
1378,4,1,11,4,False,10.99,10.99,2.75,453
1379,4,1,11,11,False,10.99,10.99,2.75,212
1380,4,1,11,18,False,10.99,10.99,2.75,188
1381,4,1,11,25,True,10.99,10.99,2.75,195
1382,4,1,12,2,False,10.99,10.99,2.75,242
1383,4,1,12,9,False,10.99,10.99,2.75,303
1384,4,1,12,16,False,10.99,10.99,2.75,425
1385,4,1,12,23,False,10.99,10.99,2.75,531
1386,4,1,12,30,True,10.99,10.99,2.75,211
1387,4,1,1,6,False,10.99,10.99,2.75,167
1388,4,1,1,13,False,10.99,10.99,2.75,171
1389,4,1,1,20,False,10.99,10.99,2.75,187
1390,4,1,1,27,False,10.99,10.99,2.75,182
1391,4,1,2,3,False,10.99,8.79,2.75,347
1392,4,1,2,10,True,10.99,8.79,2.75,481
1393,4,1,2,17,False,10.99,8.79,2.75,649
1394,4,1,2,24,False,10.99,8.79,2.75,270
1395,4,1,3,2,False,10.99,10.99,2.75,185
1396,4,1,3,9,False,10.99,10.99,2.75,183
1397,4,1,3,16,False,10.99,10.99,2.75,201
1398,4,1,3,23,False,10.99,10.99,2.75,215
1399,4,1,3,30,False,10.99,10.99,2.75,257
1400,4,1,4,6,False,10.99,10.99,2.75,496
1401,4,1,4,13,False,10.99,10.99,2.75,289
1402,4,1,4,20,False,10.99,10.99,2.75,151
1403,4,1,4,27,False,10.99,10.99,2.75,155
1404,4,1,5,4,False,10.99,8.79,2.75,234
1405,4,1,5,11,False,10.99,8.79,2.75,263
1406,4,1,5,18,False,10.99,8.79,2.75,244
1407,4,1,5,25,False,10.99,8.79,2.75,237
1408,4,1,6,1,False,10.99,10.99,2.75,157
1409,4,1,6,8,False,10.99,10.99,2.75,164
1410,4,1,6,15,False,10.99,10.99,2.75,177
1411,4,1,6,22,False,10.99,10.99,2.75,167
1412,4,1,6,29,False,10.99,10.99,2.75,171
1413,4,1,7,6,False,10.99,10.99,2.75,163
1414,4,1,7,13,False,10.99,10.99,2.75,171
1415,4,1,7,20,False,10.99,10.99,2.75,169
1416,4,1,7,27,False,10.99,10.99,2.75,162
1417,4,1,8,3,False,10.99,10.99,2.75,166
1418,4,1,8,10,False,10.99,10.99,2.75,166
1419,4,1,8,17,False,10.99,10.99,2.75,160
1420,4,1,8,24,False,10.99,10.99,2.75,173
1421,4,1,8,31,False,10.99,10.99,2.75,171
1422,4,1,9,7,True,10.99,10.99,2.75,195
1423,4,1,9,14,False,10.99,10.99,2.75,215
1424,4,1,9,21,False,10.99,10.99,2.75,221
1425,4,1,9,28,False,10.99,10.99,2.75,211
1426,4,1,10,5,False,10.99,10.99,2.75,239
1427,4,1,10,12,False,10.99,10.99,2.75,255
1428,4,1,10,19,False,10.99,10.99,2.75,287
1429,4,1,10,26,False,10.99,10.99,2.75,329
1430,4,2,2,5,False,5.99,5.99,1.50,610
1431,4,2,2,12,True,5.99,5.99,1.50,572
1432,4,2,2,19,False,5.99,5.99,1.50,577
1433,4,2,2,26,False,5.99,5.99,1.50,563
1434,4,2,3,5,False,5.99,5.99,1.50,586
1435,4,2,3,12,False,5.99,5.99,1.50,549
1436,4,2,3,19,False,5.99,5.99,1.50,541
1437,4,2,3,26,False,5.99,5.99,1.50,505
1438,4,2,4,2,False,5.99,4.01,1.50,1020
1439,4,2,4,9,False,5.99,4.01,1.50,924
1440,4,2,4,16,False,5.99,4.01,1.50,1029
1441,4,2,4,23,False,5.99,4.01,1.50,1005
1442,4,2,4,30,False,5.99,4.01,1.50,1005
1443,4,2,5,7,False,5.99,5.99,1.50,577
1444,4,2,5,14,False,5.99,5.99,1.50,515
1445,4,2,5,21,False,5.99,5.99,1.50,545
1446,4,2,5,28,False,5.99,5.99,1.50,551
1447,4,2,6,4,False,5.99,5.99,1.50,555
1448,4,2,6,11,False,5.99,5.99,1.50,521
1449,4,2,6,18,False,5.99,5.99,1.50,575
1450,4,2,6,25,False,5.99,5.99,1.50,525
1451,4,2,7,2,False,5.99,4.01,1.50,1055
1452,4,2,7,9,False,5.99,4.01,1.50,991
1453,4,2,7,16,False,5.99,4.01,1.50,1060
1454,4,2,7,23,False,5.99,4.01,1.50,993
1455,4,2,7,30,False,5.99,4.01,1.50,1040
1456,4,2,8,6,False,5.99,5.99,1.50,585
1457,4,2,8,13,False,5.99,5.99,1.50,639
1458,4,2,8,20,False,5.99,5.99,1.50,665
1459,4,2,8,27,False,5.99,5.99,1.50,583
1460,4,2,9,3,False,5.99,5.99,1.50,625
1461,4,2,9,10,True,5.99,5.99,1.50,583
1462,4,2,9,17,False,5.99,5.99,1.50,599
1463,4,2,9,24,False,5.99,5.99,1.50,568
1464,4,2,10,1,False,5.99,5.99,1.50,590
1465,4,2,10,8,False,5.99,5.99,1.50,578
1466,4,2,10,15,False,5.99,5.99,1.50,553
1467,4,2,10,22,False,5.99,5.99,1.50,580
1468,4,2,10,29,False,5.99,5.99,1.50,565
1469,4,2,11,5,False,5.99,5.99,1.50,619
1470,4,2,11,12,False,5.99,5.99,1.50,579
1471,4,2,11,19,False,5.99,5.99,1.50,596
1472,4,2,11,26,True,5.99,5.99,1.50,609
1473,4,2,12,3,False,5.99,5.99,1.50,597
1474,4,2,12,10,False,5.99,5.99,1.50,627
1475,4,2,12,17,False,5.99,5.99,1.50,668
1476,4,2,12,24,False,5.99,5.99,1.50,777
1477,4,2,12,31,True,5.99,5.99,1.50,522
1478,4,2,1,7,False,5.99,5.99,1.50,603
1479,4,2,1,14,False,5.99,5.99,1.50,588
1480,4,2,1,21,False,5.99,5.99,1.50,605
1481,4,2,1,28,False,5.99,5.99,1.50,563
1482,4,2,2,4,False,5.99,5.99,1.50,628
1483,4,2,2,11,True,5.99,5.99,1.50,637
1484,4,2,2,18,False,5.99,5.99,1.50,661
1485,4,2,2,25,False,5.99,5.99,1.50,670
1486,4,2,3,4,False,5.99,5.99,1.50,665
1487,4,2,3,11,False,5.99,5.99,1.50,604
1488,4,2,3,18,False,5.99,5.99,1.50,653
1489,4,2,3,25,False,5.99,5.99,1.50,603
1490,4,2,4,1,False,5.99,4.01,1.50,1067
1491,4,2,4,8,False,5.99,4.01,1.50,1127
1492,4,2,4,15,False,5.99,4.01,1.50,1097
1493,4,2,4,22,False,5.99,4.01,1.50,1257
1494,4,2,4,29,False,5.99,4.01,1.50,1041
1495,4,2,5,6,False,5.99,5.99,1.50,641
1496,4,2,5,13,False,5.99,5.99,1.50,597
1497,4,2,5,20,False,5.99,5.99,1.50,630
1498,4,2,5,27,False,5.99,5.99,1.50,625
1499,4,2,6,3,False,5.99,5.99,1.50,637
1500,4,2,6,10,False,5.99,5.99,1.50,623
1501,4,2,6,17,False,5.99,5.99,1.50,643
1502,4,2,6,24,False,5.99,5.99,1.50,601
1503,4,2,7,1,False,5.99,4.01,1.50,1174
1504,4,2,7,8,False,5.99,4.01,1.50,1130
1505,4,2,7,15,False,5.99,4.01,1.50,1169
1506,4,2,7,22,False,5.99,4.01,1.50,1199
1507,4,2,7,29,False,5.99,4.01,1.50,1143
1508,4,2,8,5,False,5.99,5.99,1.50,694
1509,4,2,8,12,False,5.99,5.99,1.50,635
1510,4,2,8,19,False,5.99,5.99,1.50,720
1511,4,2,8,26,False,5.99,5.99,1.50,642
1512,4,2,9,2,False,5.99,5.99,1.50,694
1513,4,2,9,9,True,5.99,5.99,1.50,647
1514,4,2,9,16,False,5.99,5.99,1.50,646
1515,4,2,9,23,False,5.99,5.99,1.50,645
1516,4,2,9,30,False,5.99,5.99,1.50,629
1517,4,2,10,7,False,5.99,5.99,1.50,703
1518,4,2,10,14,False,5.99,5.99,1.50,631
1519,4,2,10,21,False,5.99,5.99,1.50,647
1520,4,2,10,28,False,5.99,5.99,1.50,593
1521,4,2,11,4,False,5.99,5.99,1.50,644
1522,4,2,11,11,False,5.99,5.99,1.50,639
1523,4,2,11,18,False,5.99,5.99,1.50,641
1524,4,2,11,25,True,5.99,5.99,1.50,615
1525,4,2,12,2,False,5.99,5.99,1.50,606
1526,4,2,12,9,False,5.99,5.99,1.50,642
1527,4,2,12,16,False,5.99,5.99,1.50,699
1528,4,2,12,23,False,5.99,5.99,1.50,825
1529,4,2,12,30,True,5.99,5.99,1.50,545
1530,4,2,1,6,False,6.99,6.99,1.75,519
1531,4,2,1,13,False,6.99,6.99,1.75,486
1532,4,2,1,20,False,6.99,6.99,1.75,503
1533,4,2,1,27,False,6.99,6.99,1.75,499
1534,4,2,2,3,False,6.99,6.99,1.75,559
1535,4,2,2,10,True,6.99,6.99,1.75,580
1536,4,2,2,17,False,6.99,6.99,1.75,559
1537,4,2,2,24,False,6.99,6.99,1.75,585
1538,4,2,3,2,False,6.99,6.99,1.75,587
1539,4,2,3,9,False,6.99,6.99,1.75,577
1540,4,2,3,16,False,6.99,6.99,1.75,555
1541,4,2,3,23,False,6.99,6.99,1.75,521
1542,4,2,3,30,False,6.99,6.99,1.75,523
1543,4,2,4,6,False,6.99,4.68,1.75,1046
1544,4,2,4,13,False,6.99,4.68,1.75,909
1545,4,2,4,20,False,6.99,4.68,1.75,1025
1546,4,2,4,27,False,6.99,4.68,1.75,947
1547,4,2,5,4,False,6.99,6.99,1.75,563
1548,4,2,5,11,False,6.99,6.99,1.75,516
1549,4,2,5,18,False,6.99,6.99,1.75,549
1550,4,2,5,25,False,6.99,6.99,1.75,562
1551,4,2,6,1,False,6.99,6.99,1.75,563
1552,4,2,6,8,False,6.99,6.99,1.75,561
1553,4,2,6,15,False,6.99,6.99,1.75,547
1554,4,2,6,22,False,6.99,6.99,1.75,550
1555,4,2,6,29,False,6.99,6.99,1.75,552
1556,4,2,7,6,False,6.99,4.68,1.75,1051
1557,4,2,7,13,False,6.99,4.68,1.75,991
1558,4,2,7,20,False,6.99,4.68,1.75,1022
1559,4,2,7,27,False,6.99,4.68,1.75,989
1560,4,2,8,3,False,6.99,6.99,1.75,560
1561,4,2,8,10,False,6.99,6.99,1.75,533
1562,4,2,8,17,False,6.99,6.99,1.75,619
1563,4,2,8,24,False,6.99,6.99,1.75,559
1564,4,2,8,31,False,6.99,6.99,1.75,558
1565,4,2,9,7,True,6.99,6.99,1.75,551
1566,4,2,9,14,False,6.99,6.99,1.75,531
1567,4,2,9,21,False,6.99,6.99,1.75,524
1568,4,2,9,28,False,6.99,6.99,1.75,522
1569,4,2,10,5,False,6.99,6.99,1.75,561
1570,4,2,10,12,False,6.99,6.99,1.75,501
1571,4,2,10,19,False,6.99,6.99,1.75,519
1572,4,2,10,26,False,6.99,6.99,1.75,514
1573,4,3,2,5,False,19.99,19.99,5.00,108
1574,4,3,2,12,True,19.99,19.99,5.00,109
1575,4,3,2,19,False,19.99,19.99,5.00,101
1576,4,3,2,26,False,19.99,19.99,5.00,97
1577,4,3,3,5,False,19.99,19.99,5.00,103
1578,4,3,3,12,False,19.99,19.99,5.00,95
1579,4,3,3,19,False,19.99,19.99,5.00,83
1580,4,3,3,26,False,19.99,19.99,5.00,69
1581,4,3,4,2,False,19.99,19.99,5.00,77
1582,4,3,4,9,False,19.99,19.99,5.00,77
1583,4,3,4,16,False,19.99,19.99,5.00,75
1584,4,3,4,23,False,19.99,19.99,5.00,78
