Date,Store,Product,Is_Holiday,Base Price,Price,Weekly_Units_Sold,weekly_sales,year,month,day,week_of_year,promotion
2012-01-27,5,2,False,6.99,6.99,63,440.37,2012,1,27,4,0
2012-02-03,5,2,False,6.99,6.99,72,503.28000000000003,2012,2,3,5,0
2012-02-10,5,2,True,6.99,6.99,73,510.27000000000004,2012,2,10,6,0
2012-02-17,5,2,False,6.99,6.99,70,489.3,2012,2,17,7,0
2012-02-24,5,2,False,6.99,6.99,77,538.23,2012,2,24,8,0
2012-03-02,5,2,False,6.99,6.99,76,531.24,2012,3,2,9,0
2012-03-09,5,2,False,6.99,6.99,69,482.31,2012,3,9,10,0
2012-03-16,5,2,False,6.99,6.99,75,524.25,2012,3,16,11,0
2012-03-23,5,2,False,6.99,6.99,67,468.33000000000004,2012,3,23,12,0
2012-03-30,5,2,False,6.99,6.99,64,447.36,2012,3,30,13,0
2012-04-06,5,2,False,6.99,4.68,135,631.8,2012,4,6,14,1
2012-04-13,5,2,False,6.99,4.68,118,552.24,2012,4,13,15,1
2012-04-20,5,2,False,6.99,4.68,125,585.0,2012,4,20,16,1
2012-04-27,5,2,False,6.99,4.68,126,589.68,2012,4,27,17,1
2012-05-04,5,2,False,6.99,6.99,75,524.25,2012,5,4,18,0
2012-05-11,5,2,False,6.99,6.99,67,468.33000000000004,2012,5,11,19,0
2012-05-18,5,2,False,6.99,6.99,67,468.33000000000004,2012,5,18,20,0
2012-05-25,5,2,False,6.99,6.99,73,510.27000000000004,2012,5,25,21,0
2012-06-01,5,2,False,6.99,6.99,72,503.28000000000003,2012,6,1,22,0
2012-06-08,5,2,False,6.99,6.99,75,524.25,2012,6,8,23,0
2012-06-15,5,2,False,6.99,6.99,68,475.32,2012,6,15,24,0
2012-06-22,5,2,False,6.99,6.99,69,482.31,2012,6,22,25,0
2012-06-29,5,2,False,6.99,6.99,73,510.27000000000004,2012,6,29,26,0
2012-07-06,5,2,False,6.99,4.68,135,631.8,2012,7,6,27,1
2012-07-13,5,2,False,6.99,4.68,124,580.3199999999999,2012,7,13,28,1
2012-07-20,5,2,False,6.99,4.68,125,585.0,2012,7,20,29,1
2012-07-27,5,2,False,6.99,4.68,116,542.88,2012,7,27,30,1
2012-08-03,5,2,False,6.99,6.99,70,489.3,2012,8,3,31,0
2012-08-10,5,2,False,6.99,6.99,69,482.31,2012,8,10,32,0
2012-08-17,5,2,False,6.99,6.99,71,496.29,2012,8,17,33,0
2012-08-24,5,2,False,6.99,6.99,69,482.31,2012,8,24,34,0
2012-08-31,5,2,False,6.99,6.99,75,524.25,2012,8,31,35,0
2012-09-07,5,2,True,6.99,6.99,75,524.25,2012,9,7,36,0
2012-09-14,5,2,False,6.99,6.99,61,426.39,2012,9,14,37,0
2012-09-21,5,2,False,6.99,6.99,68,475.32,2012,9,21,38,0
2012-09-28,5,2,False,6.99,6.99,66,461.34000000000003,2012,9,28,39,0
2012-10-05,5,2,False,6.99,6.99,74,517.26,2012,10,5,40,0
2012-10-12,5,2,False,6.99,6.99,65,454.35,2012,10,12,41,0
2012-10-19,5,2,False,6.99,6.99,65,454.35,2012,10,19,42,0
2012-10-26,5,2,False,6.99,6.99,63,440.37,2012,10,26,43,0
2010-02-05,5,3,False,19.99,19.99,28,559.7199999999999,2010,2,5,5,0
2010-02-12,5,3,True,19.99,19.99,25,499.74999999999994,2010,2,12,6,0
2010-02-19,5,3,False,19.99,19.99,23,459.77,2010,2,19,7,0
2010-02-26,5,3,False,19.99,19.99,21,419.78999999999996,2010,2,26,8,0
2010-03-05,5,3,False,19.99,19.99,23,459.77,2010,3,5,9,0
2010-03-12,5,3,False,19.99,19.99,21,419.78999999999996,2010,3,12,10,0
2010-03-19,5,3,False,19.99,19.99,15,299.84999999999997,2010,3,19,11,0
2010-03-26,5,3,False,19.99,19.99,25,499.74999999999994,2010,3,26,12,0
2010-04-02,5,3,False,19.99,19.99,21,419.78999999999996,2010,4,2,13,0
2010-04-09,5,3,False,19.99,19.99,21,419.78999999999996,2010,4,9,14,0
2010-04-16,5,3,False,19.99,19.99,23,459.77,2010,4,16,15,0
2010-04-23,5,3,False,19.99,19.99,20,399.79999999999995,2010,4,23,16,0
2010-04-30,5,3,False,19.99,19.99,21,419.78999999999996,2010,4,30,17,0
2010-05-07,5,3,False,19.99,19.99,22,439.78,2010,5,7,18,0
2010-05-14,5,3,False,19.99,19.99,19,379.80999999999995,2010,5,14,19,0
2010-05-21,5,3,False,19.99,19.99,18,359.82,2010,5,21,20,0
2010-05-28,5,3,False,19.99,19.99,19,379.80999999999995,2010,5,28,21,0
2010-06-04,5,3,False,19.99,19.99,21,419.78999999999996,2010,6,4,22,0
2010-06-11,5,3,False,19.99,19.99,19,379.80999999999995,2010,6,11,23,0
2010-06-18,5,3,False,19.99,19.99,19,379.80999999999995,2010,6,18,24,0
2010-06-25,5,3,False,19.99,19.99,18,359.82,2010,6,25,25,0
2010-07-02,5,3,False,19.99,10.0,77,770.0,2010,7,2,26,1
2010-07-09,5,3,False,19.99,10.0,71,710.0,2010,7,9,27,1
2010-07-16,5,3,False,19.99,10.0,81,810.0,2010,7,16,28,1
2010-07-23,5,3,False,19.99,10.0,108,1080.0,2010,7,23,29,1
2010-07-30,5,3,False,19.99,10.0,151,1510.0,2010,7,30,30,1
2010-08-06,5,3,False,19.99,19.99,71,1419.29,2010,8,6,31,0
2010-08-13,5,3,False,19.99,19.99,55,1099.4499999999998,2010,8,13,32,0
2010-08-20,5,3,False,19.99,19.99,63,1259.37,2010,8,20,33,0
2010-08-27,5,3,False,19.99,19.99,99,1979.0099999999998,2010,8,27,34,0
2010-09-03,5,3,False,19.99,19.99,31,619.6899999999999,2010,9,3,35,0
2010-09-10,5,3,True,19.99,19.99,24,479.76,2010,9,10,36,0
2010-09-17,5,3,False,19.99,19.99,23,459.77,2010,9,17,37,0
2010-09-24,5,3,False,19.99,19.99,24,479.76,2010,9,24,38,0
2010-10-01,5,3,False,19.99,19.99,23,459.77,2010,10,1,39,0
2010-10-08,5,3,False,19.99,19.99,22,439.78,2010,10,8,40,0
2010-10-15,5,3,False,19.99,19.99,21,419.78999999999996,2010,10,15,41,0
2010-10-22,5,3,False,19.99,19.99,22,439.78,2010,10,22,42,0
2010-10-29,5,3,False,19.99,19.99,18,359.82,2010,10,29,43,0
2010-11-05,5,3,False,19.99,10.0,85,850.0,2010,11,5,44,1
2010-11-12,5,3,False,19.99,10.0,89,890.0,2010,11,12,45,1
2010-11-19,5,3,False,19.99,10.0,81,810.0,2010,11,19,46,1
2010-11-26,5,3,True,19.99,10.0,95,950.0,2010,11,26,47,1
2010-12-03,5,3,False,19.99,19.99,23,459.77,2010,12,3,48,0
2010-12-10,5,3,False,19.99,19.99,27,539.7299999999999,2010,12,10,49,0
2010-12-17,5,3,False,19.99,19.99,28,559.7199999999999,2010,12,17,50,0
2010-12-24,5,3,False,19.99,19.99,33,659.67,2010,12,24,51,0
2010-12-31,5,3,True,19.99,19.99,17,339.83,2010,12,31,52,0
2011-01-07,5,3,False,21.99,21.99,25,549.75,2011,1,7,1,0
2011-01-14,5,3,False,21.99,21.99,25,549.75,2011,1,14,2,0
2011-01-21,5,3,False,21.99,21.99,27,593.7299999999999,2011,1,21,3,0
2011-01-28,5,3,False,21.99,21.99,23,505.77,2011,1,28,4,0
2011-02-04,5,3,False,21.99,21.99,20,439.79999999999995,2011,2,4,5,0
2011-02-11,5,3,True,21.99,21.99,21,461.78999999999996,2011,2,11,6,0
2011-02-18,5,3,False,21.99,21.99,19,417.80999999999995,2011,2,18,7,0
2011-02-25,5,3,False,21.99,21.99,17,373.83,2011,2,25,8,0
2011-03-04,5,3,False,21.99,21.99,20,439.79999999999995,2011,3,4,9,0
2011-03-11,5,3,False,21.99,21.99,18,395.82,2011,3,11,10,0
2011-03-18,5,3,False,21.99,21.99,14,307.85999999999996,2011,3,18,11,0
2011-03-25,5,3,False,21.99,21.99,15,329.84999999999997,2011,3,25,12,0
2011-04-01,5,3,False,21.99,21.99,21,461.78999999999996,2011,4,1,13,0
2011-04-08,5,3,False,21.99,21.99,24,527.76,2011,4,8,14,0
2011-04-15,5,3,False,21.99,21.99,18,395.82,2011,4,15,15,0
2011-04-22,5,3,False,21.99,21.99,18,395.82,2011,4,22,16,0
2011-04-29,5,3,False,21.99,21.99,13,285.87,2011,4,29,17,0
2011-05-06,5,3,False,21.99,21.99,21,461.78999999999996,2011,5,6,18,0
2011-05-13,5,3,False,21.99,21.99,19,417.80999999999995,2011,5,13,19,0
2011-05-20,5,3,False,21.99,21.99,17,373.83,2011,5,20,20,0
2011-05-27,5,3,False,21.99,21.99,15,329.84999999999997,2011,5,27,21,0
2011-06-03,5,3,False,21.99,21.99,14,307.85999999999996,2011,6,3,22,0
2011-06-10,5,3,False,21.99,21.99,16,351.84,2011,6,10,23,0
2011-06-17,5,3,False,21.99,21.99,14,307.85999999999996,2011,6,17,24,0
2011-06-24,5,3,False,21.99,21.99,15,329.84999999999997,2011,6,24,25,0
2011-07-01,5,3,False,21.99,11.0,75,825.0,2011,7,1,26,1
2011-07-08,5,3,False,21.99,11.0,81,891.0,2011,7,8,27,1
2011-07-15,5,3,False,21.99,11.0,86,946.0,2011,7,15,28,1
2011-07-22,5,3,False,21.99,11.0,105,1155.0,2011,7,22,29,1
2011-07-29,5,3,False,21.99,11.0,107,1177.0,2011,7,29,30,1
2011-08-05,5,3,False,21.99,21.99,47,1033.53,2011,8,5,31,0
2011-08-12,5,3,False,21.99,21.99,52,1143.48,2011,8,12,32,0
2011-08-19,5,3,False,21.99,21.99,63,1385.37,2011,8,19,33,0
2011-08-26,5,3,False,21.99,21.99,103,2264.97,2011,8,26,34,0
2011-09-02,5,3,False,21.99,21.99,31,681.6899999999999,2011,9,2,35,0
2011-09-09,5,3,True,21.99,21.99,21,461.78999999999996,2011,9,9,36,0
2011-09-16,5,3,False,21.99,21.99,20,439.79999999999995,2011,9,16,37,0
2011-09-23,5,3,False,21.99,21.99,18,395.82,2011,9,23,38,0
2011-09-30,5,3,False,21.99,21.99,17,373.83,2011,9,30,39,0
2011-10-07,5,3,False,21.99,21.99,21,461.78999999999996,2011,10,7,40,0
2011-10-14,5,3,False,21.99,21.99,19,417.80999999999995,2011,10,14,41,0
2011-10-21,5,3,False,21.99,21.99,18,395.82,2011,10,21,42,0
2011-10-28,5,3,False,21.99,21.99,15,329.84999999999997,2011,10,28,43,0
2011-11-04,5,3,False,21.99,11.0,69,759.0,2011,11,4,44,1
2011-11-11,5,3,False,21.99,11.0,80,880.0,2011,11,11,45,1
2011-11-18,5,3,False,21.99,11.0,82,902.0,2011,11,18,46,1
2011-11-25,5,3,True,21.99,11.0,83,913.0,2011,11,25,47,1
2011-12-02,5,3,False,21.99,21.99,21,461.78999999999996,2011,12,2,48,0
2011-12-09,5,3,False,21.99,21.99,21,461.78999999999996,2011,12,9,49,0
2011-12-16,5,3,False,21.99,21.99,25,549.75,2011,12,16,50,0
2011-12-23,5,3,False,21.99,21.99,27,593.7299999999999,2011,12,23,51,0
2011-12-30,5,3,True,21.99,21.99,17,373.83,2011,12,30,52,0
2012-01-06,5,3,False,19.99,19.99,33,659.67,2012,1,6,1,0
2012-01-13,5,3,False,19.99,19.99,29,579.7099999999999,2012,1,13,2,0
2012-01-20,5,3,False,19.99,19.99,27,539.7299999999999,2012,1,20,3,0
2012-01-27,5,3,False,19.99,19.99,27,539.7299999999999,2012,1,27,4,0
2012-02-03,5,3,False,19.99,19.99,26,519.74,2012,2,3,5,0
2012-02-10,5,3,True,19.99,19.99,25,499.74999999999994,2012,2,10,6,0
2012-02-17,5,3,False,19.99,19.99,24,479.76,2012,2,17,7,0
2012-02-24,5,3,False,19.99,19.99,24,479.76,2012,2,24,8,0
2012-03-02,5,3,False,19.99,19.99,21,419.78999999999996,2012,3,2,9,0
2012-03-09,5,3,False,19.99,19.99,21,419.78999999999996,2012,3,9,10,0
2012-03-16,5,3,False,19.99,19.99,19,379.80999999999995,2012,3,16,11,0
2012-03-23,5,3,False,19.99,19.99,19,379.80999999999995,2012,3,23,12,0
2012-03-30,5,3,False,19.99,19.99,22,439.78,2012,3,30,13,0
2012-04-06,5,3,False,19.99,19.99,19,379.80999999999995,2012,4,6,14,0
2012-04-13,5,3,False,19.99,19.99,19,379.80999999999995,2012,4,13,15,0
2012-04-20,5,3,False,19.99,19.99,21,419.78999999999996,2012,4,20,16,0
2012-04-27,5,3,False,19.99,19.99,24,479.76,2012,4,27,17,0
2012-05-04,5,3,False,19.99,19.99,26,519.74,2012,5,4,18,0
2012-05-11,5,3,False,19.99,19.99,23,459.77,2012,5,11,19,0
2012-05-18,5,3,False,19.99,19.99,19,379.80999999999995,2012,5,18,20,0
2012-05-25,5,3,False,19.99,19.99,18,359.82,2012,5,25,21,0
2012-06-01,5,3,False,19.99,19.99,19,379.80999999999995,2012,6,1,22,0
2012-06-08,5,3,False,19.99,19.99,22,439.78,2012,6,8,23,0
2012-06-15,5,3,False,19.99,19.99,17,339.83,2012,6,15,24,0
2012-06-22,5,3,False,19.99,19.99,17,339.83,2012,6,22,25,0
2012-06-29,5,3,False,19.99,19.99,17,339.83,2012,6,29,26,0
2012-07-06,5,3,False,19.99,10.0,67,670.0,2012,7,6,27,1
2012-07-13,5,3,False,19.99,10.0,101,1010.0,2012,7,13,28,1
2012-07-20,5,3,False,19.99,10.0,137,1370.0,2012,7,20,29,1
2012-07-27,5,3,False,19.99,10.0,111,1110.0,2012,7,27,30,1
2012-08-03,5,3,False,19.99,19.99,41,819.5899999999999,2012,8,3,31,0
2012-08-10,5,3,False,19.99,19.99,53,1059.47,2012,8,10,32,0
2012-08-17,5,3,False,19.99,19.99,58,1159.4199999999998,2012,8,17,33,0
2012-08-24,5,3,False,19.99,19.99,77,1539.2299999999998,2012,8,24,34,0
2012-08-31,5,3,False,19.99,19.99,109,2178.91,2012,8,31,35,0
2012-09-07,5,3,True,19.99,19.99,38,759.6199999999999,2012,9,7,36,0
2012-09-14,5,3,False,19.99,19.99,24,479.76,2012,9,14,37,0
2012-09-21,5,3,False,19.99,19.99,27,539.7299999999999,2012,9,21,38,0
2012-09-28,5,3,False,19.99,19.99,25,499.74999999999994,2012,9,28,39,0
2012-10-05,5,3,False,19.99,19.99,23,459.77,2012,10,5,40,0
2012-10-12,5,3,False,19.99,19.99,21,419.78999999999996,2012,10,12,41,0
2012-10-19,5,3,False,19.99,19.99,22,439.78,2012,10,19,42,0
2012-10-26,5,3,False,19.99,19.99,23,459.77,2012,10,26,43,0
2010-02-05,6,1,False,9.99,7.99,252,2013.48,2010,2,5,5,1
2010-02-12,6,1,True,9.99,7.99,430,3435.7000000000003,2010,2,12,6,1
2010-02-19,6,1,False,9.99,7.99,341,2724.59,2010,2,19,7,1
2010-02-26,6,1,False,9.99,7.99,195,1558.05,2010,2,26,8,1
2010-03-05,6,1,False,9.99,9.99,152,1518.48,2010,3,5,9,0
2010-03-12,6,1,False,9.99,9.99,161,1608.39,2010,3,12,10,0
2010-03-19,6,1,False,9.99,9.99,179,1788.21,2010,3,19,11,0
2010-03-26,6,1,False,9.99,9.99,189,1888.1100000000001,2010,3,26,12,0
2010-04-02,6,1,False,9.99,9.99,417,4165.83,2010,4,2,13,0
2010-04-09,6,1,False,9.99,9.99,298,2977.02,2010,4,9,14,0
2010-04-16,6,1,False,9.99,9.99,134,1338.66,2010,4,16,15,0
2010-04-23,6,1,False,9.99,9.99,129,1288.71,2010,4,23,16,0
2010-04-30,6,1,False,9.99,9.99,124,1238.76,2010,4,30,17,0
2010-05-07,6,1,False,9.99,7.99,197,1574.03,2010,5,7,18,1
2010-05-14,6,1,False,9.99,7.99,202,1613.98,2010,5,14,19,1
2010-05-21,6,1,False,9.99,7.99,175,1398.25,2010,5,21,20,1
2010-05-28,6,1,False,9.99,7.99,194,1550.06,2010,5,28,21,1
2010-06-04,6,1,False,9.99,9.99,139,1388.6100000000001,2010,6,4,22,0
2010-06-11,6,1,False,9.99,9.99,143,1428.57,2010,6,11,23,0
2010-06-18,6,1,False,9.99,9.99,145,1448.55,2010,6,18,24,0
2010-06-25,6,1,False,9.99,9.99,140,1398.6000000000001,2010,6,25,25,0
2010-07-02,6,1,False,9.99,9.99,143,1428.57,2010,7,2,26,0
2010-07-09,6,1,False,9.99,9.99,139,1388.6100000000001,2010,7,9,27,0
2010-07-16,6,1,False,9.99,9.99,142,1418.58,2010,7,16,28,0
2010-07-23,6,1,False,9.99,9.99,128,1278.72,2010,7,23,29,0
2010-07-30,6,1,False,9.99,9.99,135,1348.65,2010,7,30,30,0
2010-08-06,6,1,False,9.99,9.99,141,1408.59,2010,8,6,31,0
2010-08-13,6,1,False,9.99,9.99,129,1288.71,2010,8,13,32,0
2010-08-20,6,1,False,9.99,9.99,120,1198.8,2010,8,20,33,0
2010-08-27,6,1,False,9.99,9.99,119,1188.81,2010,8,27,34,0
2010-09-03,6,1,False,9.99,9.99,129,1288.71,2010,9,3,35,0
2010-09-10,6,1,True,9.99,9.99,133,1328.67,2010,9,10,36,0
2010-09-17,6,1,False,9.99,9.99,119,1188.81,2010,9,17,37,0
2010-09-24,6,1,False,9.99,9.99,119,1188.81,2010,9,24,38,0
2010-10-01,6,1,False,9.99,9.99,127,1268.73,2010,10,1,39,0
2010-10-08,6,1,False,9.99,9.99,151,1508.49,2010,10,8,40,0
2010-10-15,6,1,False,9.99,9.99,169,1688.31,2010,10,15,41,0
2010-10-22,6,1,False,9.99,9.99,196,1958.04,2010,10,22,42,0
2010-10-29,6,1,False,9.99,9.99,252,2517.48,2010,10,29,43,0
2010-11-05,6,1,False,9.99,9.99,231,2307.69,2010,11,5,44,0
2010-11-12,6,1,False,9.99,9.99,133,1328.67,2010,11,12,45,0
2010-11-19,6,1,False,9.99,9.99,133,1328.67,2010,11,19,46,0
2010-11-26,6,1,True,9.99,9.99,136,1358.64,2010,11,26,47,0
2010-12-03,6,1,False,9.99,9.99,166,1658.3400000000001,2010,12,3,48,0
2010-12-10,6,1,False,9.99,9.99,242,2417.58,2010,12,10,49,0
2010-12-17,6,1,False,9.99,9.99,340,3396.6,2010,12,17,50,0
2010-12-24,6,1,False,9.99,9.99,385,3846.15,2010,12,24,51,0
2010-12-31,6,1,True,9.99,9.99,131,1308.69,2010,12,31,52,0
2011-01-07,6,1,False,10.99,10.99,81,890.19,2011,1,7,1,0
2011-01-14,6,1,False,10.99,10.99,86,945.14,2011,1,14,2,0
2011-01-21,6,1,False,10.99,10.99,95,1044.05,2011,1,21,3,0
2011-01-28,6,1,False,10.99,10.99,99,1088.01,2011,1,28,4,0
2011-02-04,6,1,False,10.99,8.79,181,1590.9899999999998,2011,2,4,5,1
2011-02-11,6,1,True,10.99,8.79,279,2452.41,2011,2,11,6,1
2011-02-18,6,1,False,10.99,8.79,327,2874.33,2011,2,18,7,1
2011-02-25,6,1,False,10.99,8.79,137,1204.2299999999998,2011,2,25,8,1
2011-03-04,6,1,False,10.99,10.99,97,1066.03,2011,3,4,9,0
2011-03-11,6,1,False,10.99,10.99,107,1175.93,2011,3,11,10,0
2011-03-18,6,1,False,10.99,10.99,117,1285.83,2011,3,18,11,0
2011-03-25,6,1,False,10.99,10.99,105,1153.95,2011,3,25,12,0
2011-04-01,6,1,False,10.99,10.99,123,1351.77,2011,4,1,13,0
2011-04-08,6,1,False,10.99,10.99,135,1483.65,2011,4,8,14,0
2011-04-15,6,1,False,10.99,10.99,155,1703.45,2011,4,15,15,0
2011-04-22,6,1,False,10.99,10.99,316,3472.84,2011,4,22,16,0
2011-04-29,6,1,False,10.99,10.99,239,2626.61,2011,4,29,17,0
2011-05-06,6,1,False,10.99,8.79,154,1353.6599999999999,2011,5,6,18,1
2011-05-13,6,1,False,10.99,8.79,133,1169.07,2011,5,13,19,1
2011-05-20,6,1,False,10.99,8.79,135,1186.6499999999999,2011,5,20,20,1
2011-05-27,6,1,False,10.99,8.79,141,1239.3899999999999,2011,5,27,21,1
2011-06-03,6,1,False,10.99,10.99,103,1131.97,2011,6,3,22,0
2011-06-10,6,1,False,10.99,10.99,105,1153.95,2011,6,10,23,0
2011-06-17,6,1,False,10.99,10.99,99,1088.01,2011,6,17,24,0
2011-06-24,6,1,False,10.99,10.99,112,1230.88,2011,6,24,25,0
2011-07-01,6,1,False,10.99,10.99,113,1241.8700000000001,2011,7,1,26,0
2011-07-08,6,1,False,10.99,10.99,113,1241.8700000000001,2011,7,8,27,0
2011-07-15,6,1,False,10.99,10.99,110,1208.9,2011,7,15,28,0
2011-07-22,6,1,False,10.99,10.99,103,1131.97,2011,7,22,29,0
2011-07-29,6,1,False,10.99,10.99,97,1066.03,2011,7,29,30,0
2011-08-05,6,1,False,10.99,10.99,107,1175.93,2011,8,5,31,0
2011-08-12,6,1,False,10.99,10.99,97,1066.03,2011,8,12,32,0
2011-08-19,6,1,False,10.99,10.99,101,1109.99,2011,8,19,33,0
2011-08-26,6,1,False,10.99,10.99,91,1000.09,2011,8,26,34,0
2011-09-02,6,1,False,10.99,10.99,99,1088.01,2011,9,2,35,0
2011-09-09,6,1,True,10.99,10.99,107,1175.93,2011,9,9,36,0
2011-09-16,6,1,False,10.99,10.99,105,1153.95,2011,9,16,37,0
2011-09-23,6,1,False,10.99,10.99,104,1142.96,2011,9,23,38,0
2011-09-30,6,1,False,10.99,10.99,115,1263.8500000000001,2011,9,30,39,0
2011-10-07,6,1,False,10.99,10.99,129,1417.71,2011,10,7,40,0
2011-10-14,6,1,False,10.99,10.99,139,1527.6100000000001,2011,10,14,41,0
2011-10-21,6,1,False,10.99,10.99,163,1791.3700000000001,2011,10,21,42,0
2011-10-28,6,1,False,10.99,10.99,213,2340.87,2011,10,28,43,0
2011-11-04,6,1,False,10.99,10.99,237,2604.63,2011,11,4,44,0
2011-11-11,6,1,False,10.99,10.99,103,1131.97,2011,11,11,45,0
2011-11-18,6,1,False,10.99,10.99,118,1296.82,2011,11,18,46,0
2011-11-25,6,1,True,10.99,10.99,126,1384.74,2011,11,25,47,0
2011-12-02,6,1,False,10.99,10.99,159,1747.41,2011,12,2,48,0
2011-12-09,6,1,False,10.99,10.99,214,2351.86,2011,12,9,49,0
2011-12-16,6,1,False,10.99,10.99,299,3286.01,2011,12,16,50,0
2011-12-23,6,1,False,10.99,10.99,329,3615.71,2011,12,23,51,0
2011-12-30,6,1,True,10.99,10.99,147,1615.53,2011,12,30,52,0
2012-01-06,6,1,False,10.99,10.99,91,1000.09,2012,1,6,1,0
2012-01-13,6,1,False,10.99,10.99,101,1109.99,2012,1,13,2,0
2012-01-20,6,1,False,10.99,10.99,105,1153.95,2012,1,20,3,0
2012-01-27,6,1,False,10.99,10.99,112,1230.88,2012,1,27,4,0
2012-02-03,6,1,False,10.99,8.79,195,1714.0499999999997,2012,2,3,5,1
2012-02-10,6,1,True,10.99,8.79,271,2382.0899999999997,2012,2,10,6,1
2012-02-17,6,1,False,10.99,8.79,418,3674.22,2012,2,17,7,1
2012-02-24,6,1,False,10.99,8.79,163,1432.7699999999998,2012,2,24,8,1
2012-03-02,6,1,False,10.99,10.99,112,1230.88,2012,3,2,9,0
2012-03-09,6,1,False,10.99,10.99,121,1329.79,2012,3,9,10,0
2012-03-16,6,1,False,10.99,10.99,145,1593.55,2012,3,16,11,0
2012-03-23,6,1,False,10.99,10.99,149,1637.51,2012,3,23,12,0
2012-03-30,6,1,False,10.99,10.99,173,1901.27,2012,3,30,13,0
2012-04-06,6,1,False,10.99,10.99,331,3637.69,2012,4,6,14,0
2012-04-13,6,1,False,10.99,10.99,249,2736.51,2012,4,13,15,0
2012-04-20,6,1,False,10.99,10.99,100,1099.0,2012,4,20,16,0
2012-04-27,6,1,False,10.99,10.99,93,1022.07,2012,4,27,17,0
2012-05-04,6,1,False,10.99,8.79,157,1380.03,2012,5,4,18,1
2012-05-11,6,1,False,10.99,8.79,158,1388.82,2012,5,11,19,1
2012-05-18,6,1,False,10.99,8.79,167,1467.9299999999998,2012,5,18,20,1
2012-05-25,6,1,False,10.99,8.79,168,1476.7199999999998,2012,5,25,21,1
2012-06-01,6,1,False,10.99,10.99,111,1219.89,2012,6,1,22,0
2012-06-08,6,1,False,10.99,10.99,115,1263.8500000000001,2012,6,8,23,0
2012-06-15,6,1,False,10.99,10.99,117,1285.83,2012,6,15,24,0
2012-06-22,6,1,False,10.99,10.99,115,1263.8500000000001,2012,6,22,25,0
2012-06-29,6,1,False,10.99,10.99,117,1285.83,2012,6,29,26,0
2012-07-06,6,1,False,10.99,10.99,133,1461.67,2012,7,6,27,0
2012-07-13,6,1,False,10.99,10.99,119,1307.81,2012,7,13,28,0
2012-07-20,6,1,False,10.99,10.99,113,1241.8700000000001,2012,7,20,29,0
2012-07-27,6,1,False,10.99,10.99,99,1088.01,2012,7,27,30,0
2012-08-03,6,1,False,10.99,10.99,107,1175.93,2012,8,3,31,0
2012-08-10,6,1,False,10.99,10.99,97,1066.03,2012,8,10,32,0
2012-08-17,6,1,False,10.99,10.99,99,1088.01,2012,8,17,33,0
2012-08-24,6,1,False,10.99,10.99,95,1044.05,2012,8,24,34,0
2012-08-31,6,1,False,10.99,10.99,99,1088.01,2012,8,31,35,0
2012-09-07,6,1,True,10.99,10.99,107,1175.93,2012,9,7,36,0
2012-09-14,6,1,False,10.99,10.99,109,1197.91,2012,9,14,37,0
2012-09-21,6,1,False,10.99,10.99,111,1219.89,2012,9,21,38,0
2012-09-28,6,1,False,10.99,10.99,106,1164.94,2012,9,28,39,0
2012-10-05,6,1,False,10.99,10.99,127,1395.73,2012,10,5,40,0
2012-10-12,6,1,False,10.99,10.99,139,1527.6100000000001,2012,10,12,41,0
2012-10-19,6,1,False,10.99,10.99,160,1758.4,2012,10,19,42,0
2012-10-26,6,1,False,10.99,10.99,177,1945.23,2012,10,26,43,0
2010-02-05,6,2,False,5.99,5.99,339,2030.6100000000001,2010,2,5,5,0
2010-02-12,6,2,True,5.99,5.99,310,1856.9,2010,2,12,6,0
2010-02-19,6,2,False,5.99,5.99,321,1922.79,2010,2,19,7,0
2010-02-26,6,2,False,5.99,5.99,307,1838.93,2010,2,26,8,0
2010-03-05,6,2,False,5.99,5.99,353,2114.4700000000003,2010,3,5,9,0
2010-03-12,6,2,False,5.99,5.99,327,1958.73,2010,3,12,10,0
2010-03-19,6,2,False,5.99,5.99,335,2006.65,2010,3,19,11,0
2010-03-26,6,2,False,5.99,5.99,300,1797.0,2010,3,26,12,0
2010-04-02,6,2,False,5.99,4.01,629,2522.29,2010,4,2,13,1
2010-04-09,6,2,False,5.99,4.01,629,2522.29,2010,4,9,14,1
2010-04-16,6,2,False,5.99,4.01,605,2426.0499999999997,2010,4,16,15,1
2010-04-23,6,2,False,5.99,4.01,597,2393.97,2010,4,23,16,1
2010-04-30,6,2,False,5.99,4.01,591,2369.91,2010,4,30,17,1
2010-05-07,6,2,False,5.99,5.99,349,2090.51,2010,5,7,18,0
2010-05-14,6,2,False,5.99,5.99,318,1904.8200000000002,2010,5,14,19,0
2010-05-21,6,2,False,5.99,5.99,340,2036.6000000000001,2010,5,21,20,0
2010-05-28,6,2,False,5.99,5.99,351,2102.4900000000002,2010,5,28,21,0
2010-06-04,6,2,False,5.99,5.99,389,2330.11,2010,6,4,22,0
2010-06-11,6,2,False,5.99,5.99,375,2246.25,2010,6,11,23,0
2010-06-18,6,2,False,5.99,5.99,360,2156.4,2010,6,18,24,0
2010-06-25,6,2,False,5.99,5.99,357,2138.4300000000003,2010,6,25,25,0
2010-07-02,6,2,False,5.99,4.01,691,2770.91,2010,7,2,26,1
2010-07-09,6,2,False,5.99,4.01,652,2614.52,2010,7,9,27,1
2010-07-16,6,2,False,5.99,4.01,671,2690.71,2010,7,16,28,1
